event_id,user_id,track_id,artist_id,timestamp_utc,genre,session_context,play_source,track_duration_sec,completion_rate,saved,skipped,playlist_add,repeated_within_7d,explicit_intent,low_intent_context
240,16434,5442,96,2025-04-27 04:57:19+00:00,ambient,intentional,autoplay,147,0.8193,0,0,1,0,1,0
241,1028,925,423,2025-06-23 05:09:27+00:00,dance,shared_account,autoplay,214,0.9573,0,0,0,0,0,1
242,3658,474,1668,2025-02-11 13:21:24+00:00,classical,shared_account,library,140,0.9306,1,0,0,0,1,1
243,3074,7270,1975,2025-05-12 02:44:18+00:00,dance,intentional,playlist,293,0.8317,0,0,0,0,1,0
244,1689,3716,1633,2025-06-11 10:25:09+00:00,hip-hop,sleep,autoplay,329,0.9666,0,0,0,0,0,1
245,11024,2168,1263,2025-04-08 15:33:56+00:00,dance,sleep,recommendation,302,0.9128,0,0,0,0,0,1
246,4569,5564,36,2025-01-25 03:50:30+00:00,hip-hop,shared_account,radio,328,0.957,0,1,0,0,0,1
247,19323,2082,1473,2025-06-23 00:34:10+00:00,jazz,sleep,radio,189,0.9909,1,1,0,0,0,1
248,18643,6610,1734,2025-03-27 07:22:15+00:00,alt-pop,focus,autoplay,178,0.7654,0,1,0,0,0,1
249,3369,2124,1787,2025-03-14 16:38:10+00:00,dance,focus,radio,300,0.7605,0,1,0,0,0,1
250,16583,2154,448,2025-05-26 05:06:18+00:00,alt-pop,focus,playlist,256,0.8494,0,0,0,0,0,1
251,782,2437,619,2025-03-16 17:24:11+00:00,ambient,workout,search,199,0.5537,1,0,0,0,1,0
252,5716,6434,1617,2025-02-18 01:25:33+00:00,classical,shared_account,search,164,0.7942,0,0,1,0,1,1
253,13198,6349,1482,2025-01-29 09:12:34+00:00,electronic,focus,autoplay,125,0.9044,0,0,0,0,0,1
254,4123,5296,1744,2025-05-27 01:50:43+00:00,alt-pop,intentional,search,128,0.751,0,0,0,0,1,0
255,1561,2287,535,2025-04-24 21:53:49+00:00,jazz,intentional,search,265,0.3124,0,0,0,0,1,0
256,3137,5617,276,2025-04-25 10:11:19+00:00,hip-hop,party,recommendation,175,0.2751,0,1,0,0,0,0
257,13173,7707,327,2025-04-13 23:29:41+00:00,indie,shared_account,autoplay,292,0.8997,0,0,0,0,0,1
258,4425,1848,1009,2025-06-24 08:50:08+00:00,electronic,intentional,search,297,0.4605,0,0,0,0,1,0
259,4919,6417,14,2025-03-03 10:37:22+00:00,classical,intentional,playlist,214,0.7022,1,0,0,0,1,0
260,4101,5558,1783,2025-04-26 14:41:03+00:00,electronic,sleep,autoplay,182,0.7739,0,0,0,0,0,1
261,17638,1929,602,2025-02-23 11:36:16+00:00,hip-hop,intentional,playlist,156,0.5002,1,0,0,0,1,0
262,17764,2196,1700,2025-02-06 07:36:26+00:00,ambient,shared_account,playlist,173,0.8533,0,0,0,0,0,1
263,16099,5525,2000,2025-05-17 19:49:14+00:00,electronic,intentional,playlist,249,0.8541,0,0,0,0,1,0
264,400,1043,308,2025-05-21 11:33:19+00:00,alt-pop,intentional,library,278,0.9558,0,0,0,0,1,0
265,5011,7943,1339,2025-02-10 06:32:54+00:00,electronic,autoplay,autoplay,275,0.886,0,0,0,0,0,1
266,17603,1056,1774,2025-06-16 18:09:12+00:00,indie,intentional,search,321,0.5542,0,0,0,0,1,0
267,11080,4372,1753,2025-02-09 19:31:30+00:00,classical,intentional,playlist,257,0.8938,0,1,1,0,1,0
268,829,3367,252,2025-02-18 11:15:16+00:00,jazz,intentional,library,226,0.8224,1,0,0,0,1,0
269,4982,6522,253,2025-02-13 10:24:17+00:00,hip-hop,intentional,search,194,0.764,0,0,0,0,1,0
270,16537,5198,643,2025-05-16 18:18:15+00:00,dance,intentional,library,190,0.6832,0,0,0,0,1,0
271,17580,1965,473,2025-05-05 16:43:41+00:00,electronic,intentional,recommendation,197,0.9233,0,0,0,1,1,0
272,8515,7457,1372,2025-02-25 21:34:03+00:00,indie,intentional,library,304,0.5343,0,0,0,0,1,0
273,3032,6562,683,2025-03-14 21:54:22+00:00,hip-hop,intentional,library,235,0.5745,0,0,0,1,1,0
274,1545,2811,706,2025-06-21 05:22:03+00:00,ambient,sleep,library,166,0.891,0,0,0,0,1,1
275,4507,6514,1334,2025-05-26 04:33:07+00:00,indie,workout,autoplay,160,0.8205,0,0,0,0,0,0
276,15981,6760,293,2025-06-07 02:53:43+00:00,dance,focus,playlist,125,0.8839,0,1,0,0,0,1
277,16532,4470,359,2025-05-27 12:04:20+00:00,indie,intentional,recommendation,297,0.8643,1,0,0,0,1,0
278,5129,2053,1412,2025-03-15 04:29:30+00:00,dance,focus,autoplay,166,0.718,0,1,0,0,0,1
279,19547,1528,655,2025-06-09 03:59:21+00:00,classical,shared_account,radio,141,0.6102,0,0,0,0,0,1
280,17561,1288,982,2025-01-29 08:04:16+00:00,ambient,shared_account,autoplay,180,0.941,0,0,0,0,0,1
281,19751,2704,1589,2025-01-17 14:18:42+00:00,indie,intentional,search,222,0.5107,1,0,0,0,1,0
282,15046,3215,558,2025-03-03 08:29:32+00:00,electronic,intentional,recommendation,321,0.4069,1,0,0,0,1,0
283,11460,7600,1563,2025-04-02 15:26:51+00:00,dance,intentional,recommendation,300,0.9483,0,0,0,0,1,0
284,19636,5518,1791,2025-03-13 12:20:00+00:00,electronic,intentional,library,155,0.5939,0,0,0,0,1,0
285,13775,4365,367,2025-04-01 23:46:01+00:00,indie,sleep,radio,231,0.9128,0,0,0,0,0,1
286,16638,2322,92,2025-02-10 02:45:44+00:00,classical,focus,library,293,0.6255,1,0,0,0,1,1
287,8058,5827,612,2025-01-23 20:19:46+00:00,dance,intentional,radio,279,0.937,0,0,0,0,1,0
288,4820,2705,718,2025-03-07 00:56:00+00:00,hip-hop,focus,autoplay,218,0.9599,0,0,0,0,0,1
289,11470,202,611,2025-02-09 04:43:19+00:00,jazz,sleep,recommendation,170,0.5923,0,0,0,0,0,1
290,8185,7964,1728,2025-01-27 01:36:28+00:00,alt-pop,intentional,playlist,284,0.8609,0,0,0,0,1,0
291,7022,5694,646,2025-03-20 20:36:36+00:00,dance,shared_account,autoplay,213,0.7165,0,0,0,0,0,1
292,13933,3085,1462,2025-06-16 09:56:11+00:00,ambient,intentional,autoplay,169,0.6039,0,0,1,0,1,0
293,12214,3957,1035,2025-05-04 06:28:44+00:00,jazz,autoplay,library,269,0.8791,0,0,0,0,1,1
294,6322,3362,123,2025-01-14 20:56:22+00:00,hip-hop,intentional,radio,305,0.8084,0,1,1,0,1,0
295,4832,744,1195,2025-05-26 09:37:30+00:00,hip-hop,shared_account,autoplay,306,0.8666,0,0,0,0,0,1
296,10931,5858,282,2025-04-14 21:32:16+00:00,alt-pop,autoplay,autoplay,316,0.9257,0,1,0,0,0,1
297,6544,1254,990,2025-02-17 04:19:29+00:00,hip-hop,autoplay,recommendation,255,0.768,0,1,0,0,0,1
298,4753,1374,849,2025-05-19 15:51:48+00:00,alt-pop,shared_account,search,281,0.9425,1,0,0,0,1,1
299,4443,4119,16,2025-03-07 04:29:45+00:00,hip-hop,party,library,170,0.1868,1,0,0,0,1,0
300,13260,2030,259,2025-05-13 09:09:05+00:00,indie,workout,library,188,0.7062,0,0,1,1,1,0
301,8307,1768,298,2025-05-21 07:52:47+00:00,ambient,party,library,150,0.7881,0,0,0,0,1,0
302,6843,3629,1539,2025-05-21 19:31:52+00:00,indie,intentional,playlist,137,0.3954,0,1,1,0,1,0
303,2304,3795,125,2025-06-11 14:07:27+00:00,ambient,sleep,recommendation,296,0.7993,0,0,0,0,0,1
304,1104,1,896,2025-03-04 17:59:56+00:00,alt-pop,sleep,playlist,216,0.7706,0,0,0,0,0,1
305,13899,6292,147,2025-05-26 21:17:47+00:00,alt-pop,shared_account,autoplay,236,0.9504,0,0,0,0,0,1
306,19356,1773,1903,2025-04-05 08:09:51+00:00,electronic,focus,playlist,138,0.6518,0,0,0,0,0,1
307,6496,2163,1664,2025-06-15 02:46:13+00:00,classical,focus,playlist,158,0.8398,0,1,0,0,0,1
308,16879,6495,641,2025-01-06 15:14:35+00:00,hip-hop,workout,autoplay,136,0.6405,0,0,0,0,0,0
309,12031,6091,812,2025-05-03 10:58:02+00:00,alt-pop,intentional,autoplay,221,0.5146,0,0,1,0,1,0
310,6075,1515,126,2025-01-31 04:59:54+00:00,indie,intentional,playlist,241,0.764,0,0,0,0,1,0
311,11336,457,219,2025-04-17 00:08:04+00:00,hip-hop,focus,recommendation,146,0.907,0,0,0,0,0,1
312,2593,4555,1777,2025-04-22 19:43:51+00:00,ambient,focus,playlist,268,0.9152,0,1,0,0,0,1
313,6756,5737,1924,2025-04-23 14:26:31+00:00,ambient,intentional,library,142,0.711,0,0,1,0,1,0
314,14705,1933,860,2025-03-08 17:55:33+00:00,ambient,focus,playlist,296,0.9395,0,0,0,0,0,1
315,17024,845,701,2025-06-12 16:15:51+00:00,alt-pop,focus,autoplay,313,0.487,0,1,0,0,0,1
316,4414,240,1391,2025-01-13 16:58:15+00:00,ambient,intentional,playlist,254,0.8364,0,0,0,0,1,0
317,18215,6608,1344,2025-03-12 19:46:16+00:00,hip-hop,focus,recommendation,234,0.7209,0,0,0,0,0,1
318,12110,448,764,2025-06-20 06:24:45+00:00,jazz,workout,radio,273,0.6981,0,0,0,0,0,0
319,4586,5455,1323,2025-01-20 16:46:50+00:00,jazz,intentional,playlist,172,0.416,0,0,0,0,1,0
320,15582,5548,1434,2025-01-06 02:12:05+00:00,classical,autoplay,recommendation,313,0.9173,0,0,0,0,0,1
321,17621,7808,200,2025-03-28 01:54:05+00:00,electronic,autoplay,playlist,305,0.8297,0,0,0,0,0,1
322,5449,2634,1371,2025-02-13 10:43:18+00:00,dance,focus,playlist,266,0.7437,0,1,0,0,0,1
323,2115,7125,1669,2025-06-29 21:49:16+00:00,dance,intentional,search,329,0.6993,0,1,0,1,1,0
324,5693,6364,162,2025-04-02 04:08:25+00:00,electronic,sleep,playlist,183,0.8693,0,0,0,0,0,1
325,15131,6433,1548,2025-05-15 09:25:22+00:00,alt-pop,shared_account,playlist,305,0.8619,0,0,0,0,0,1
326,1233,7294,539,2025-01-18 09:42:04+00:00,indie,workout,library,127,0.3122,0,1,0,0,1,0
327,5784,7550,1451,2025-04-24 17:44:51+00:00,indie,shared_account,radio,276,0.6498,0,1,0,0,0,1
328,6397,3777,166,2025-03-02 13:58:43+00:00,classical,sleep,library,180,0.9453,0,0,1,0,1,1
329,334,2306,1187,2025-04-07 13:38:53+00:00,ambient,workout,library,322,0.9448,0,0,0,0,1,0
330,11950,2193,144,2025-03-27 10:58:04+00:00,hip-hop,intentional,radio,239,0.8889,0,0,1,0,1,0
331,16121,4264,1449,2025-01-31 15:05:08+00:00,electronic,party,library,161,0.5793,0,1,0,1,1,0
332,3116,1799,880,2025-01-14 14:46:19+00:00,indie,intentional,autoplay,186,0.8196,0,0,0,0,1,0
333,17733,2271,1216,2025-02-08 20:18:19+00:00,alt-pop,workout,autoplay,304,0.6281,0,1,0,0,0,0
334,19062,446,16,2025-03-12 21:25:48+00:00,hip-hop,shared_account,playlist,288,0.9629,0,1,0,0,0,1
335,17414,1933,220,2025-02-13 12:32:43+00:00,alt-pop,intentional,search,195,0.5354,1,0,0,0,1,0
336,14449,580,493,2025-05-15 21:18:51+00:00,jazz,sleep,playlist,175,0.6982,0,0,0,0,0,1
337,8961,6878,980,2025-04-06 22:06:25+00:00,classical,intentional,search,126,0.7373,0,0,0,0,1,0
338,4079,6240,1072,2025-05-22 15:38:15+00:00,dance,party,playlist,145,0.8155,0,0,0,1,0,0
339,18260,4120,1126,2025-04-03 07:07:07+00:00,classical,intentional,autoplay,126,0.9372,0,0,0,0,1,0
340,10613,6188,1666,2025-04-26 20:57:42+00:00,dance,autoplay,radio,189,0.9206,0,1,0,0,0,1
341,9041,7461,1836,2025-02-23 15:10:16+00:00,ambient,intentional,playlist,159,0.6277,0,0,0,0,1,0
342,7829,3754,9,2025-01-19 07:10:08+00:00,alt-pop,autoplay,recommendation,124,0.7931,0,0,0,0,0,1
343,4365,4128,1733,2025-04-11 03:01:31+00:00,dance,shared_account,search,283,0.9229,0,0,0,0,1,1
344,7648,6009,1863,2025-01-22 03:17:16+00:00,classical,sleep,recommendation,304,0.9154,0,1,0,0,0,1
345,15965,4599,949,2025-03-31 07:15:17+00:00,classical,party,autoplay,308,0.7385,0,1,0,0,0,0
346,11200,5744,1542,2025-03-19 18:32:39+00:00,electronic,shared_account,playlist,295,0.7396,0,0,0,0,0,1
347,7911,6600,1092,2025-06-16 09:15:18+00:00,electronic,autoplay,library,146,0.7434,1,0,0,0,1,1
348,2164,5312,1867,2025-05-09 10:37:27+00:00,classical,intentional,library,154,0.7561,0,0,0,0,1,0
349,8300,1592,1494,2025-05-17 05:34:41+00:00,indie,sleep,recommendation,297,0.9088,0,0,0,0,0,1
350,4307,2516,653,2025-06-17 12:35:57+00:00,alt-pop,intentional,library,123,0.8616,0,0,0,1,1,0
351,7955,4407,1675,2025-01-25 04:31:15+00:00,electronic,sleep,recommendation,278,0.7786,0,0,0,0,0,1
352,2994,5588,1178,2025-01-31 10:37:38+00:00,indie,intentional,playlist,146,0.7105,0,0,0,0,1,0
353,18956,4809,1107,2025-06-27 20:38:11+00:00,jazz,sleep,playlist,130,0.9484,0,0,0,0,0,1
354,3480,1500,693,2025-05-31 11:08:48+00:00,electronic,sleep,radio,283,0.6926,0,1,0,0,0,1
355,2484,534,160,2025-04-06 15:35:13+00:00,indie,focus,library,273,0.7275,0,0,0,0,1,1
356,13105,4233,1270,2025-01-19 07:24:02+00:00,hip-hop,sleep,playlist,137,0.8474,0,0,0,0,0,1
357,6876,6604,631,2025-06-20 12:22:11+00:00,ambient,party,recommendation,128,0.8448,0,1,0,0,0,0
358,19924,7325,583,2025-05-08 14:11:18+00:00,hip-hop,shared_account,library,305,0.8569,0,0,0,1,1,1
359,8082,646,1964,2025-06-18 10:30:35+00:00,ambient,focus,recommendation,175,0.6053,0,1,0,0,0,1
360,13023,7563,2,2025-05-22 07:06:28+00:00,dance,sleep,recommendation,323,0.7159,0,0,0,0,0,1
361,16684,6909,1404,2025-06-24 02:02:38+00:00,electronic,autoplay,search,231,0.5081,1,0,0,0,1,1
362,19695,4723,522,2025-06-23 11:12:42+00:00,electronic,intentional,radio,325,0.6128,0,0,0,0,1,0
363,16193,2183,1263,2025-04-07 02:35:44+00:00,indie,intentional,library,310,0.8236,0,0,0,0,1,0
364,11541,3765,1592,2025-01-31 01:55:23+00:00,electronic,intentional,radio,249,0.532,0,0,0,0,1,0
365,16289,2072,54,2025-05-21 19:15:56+00:00,hip-hop,workout,recommendation,142,0.7306,1,0,0,0,0,0
366,5667,4221,1463,2025-06-23 13:33:07+00:00,classical,focus,recommendation,308,0.9357,0,0,0,0,0,1
367,17404,3188,272,2025-06-08 23:02:57+00:00,dance,party,recommendation,193,0.7851,0,0,0,0,0,0
368,17447,6736,331,2025-05-23 04:50:48+00:00,dance,workout,library,172,0.59,0,0,0,0,1,0
369,7677,4891,1429,2025-06-04 01:31:03+00:00,electronic,intentional,radio,241,0.6807,0,0,0,0,1,0
370,1344,3944,181,2025-06-21 14:24:17+00:00,hip-hop,autoplay,library,195,0.913,0,0,0,1,1,1
371,13694,746,1202,2025-05-10 19:05:41+00:00,electronic,party,recommendation,275,0.2878,0,0,0,0,0,0
372,2049,5414,523,2025-02-02 14:45:35+00:00,jazz,intentional,library,175,0.6512,0,0,0,0,1,0
373,349,4232,1526,2025-06-12 03:46:18+00:00,alt-pop,focus,library,312,0.9892,0,0,0,1,1,1
374,18953,5151,411,2025-05-27 10:35:11+00:00,dance,intentional,search,140,0.5838,0,0,0,0,1,0
375,11353,4160,37,2025-04-16 11:21:59+00:00,electronic,intentional,library,218,0.5997,0,1,0,1,1,0
376,13004,1933,907,2025-06-06 16:57:34+00:00,classical,intentional,library,321,0.8389,0,0,0,0,1,0
377,17610,5773,1008,2025-03-27 22:30:49+00:00,classical,autoplay,search,296,0.9566,0,0,0,1,1,1
378,18580,314,1344,2025-01-10 18:02:04+00:00,electronic,focus,recommendation,292,0.7364,0,0,0,0,0,1
379,19131,6386,1522,2025-03-04 18:44:35+00:00,dance,focus,autoplay,249,0.9226,0,0,0,0,0,1
380,2658,3373,1970,2025-02-17 04:56:45+00:00,electronic,party,library,239,0.8666,0,0,0,0,1,0
381,6479,4224,766,2025-03-04 08:24:16+00:00,classical,sleep,autoplay,162,0.9091,0,0,0,0,0,1
382,15366,7459,1736,2025-03-26 14:54:13+00:00,dance,autoplay,playlist,182,0.9735,0,0,0,0,0,1
383,576,4565,1758,2025-01-27 19:27:39+00:00,alt-pop,party,autoplay,241,0.784,0,0,0,0,0,0
384,4697,2229,408,2025-06-21 17:06:56+00:00,dance,focus,playlist,184,0.9695,0,0,0,0,0,1
385,10296,3799,34,2025-05-19 20:42:23+00:00,dance,focus,radio,185,0.8835,0,0,0,0,0,1
386,6868,6685,1275,2025-03-06 13:25:55+00:00,indie,autoplay,playlist,262,0.7435,0,1,0,0,0,1
387,3456,3164,1609,2025-05-04 18:31:02+00:00,jazz,workout,library,267,0.5164,0,0,0,0,1,0
388,17980,2026,1699,2025-05-04 22:34:59+00:00,alt-pop,autoplay,radio,224,0.8584,0,1,0,0,0,1
389,8959,4861,1781,2025-01-12 22:12:52+00:00,ambient,intentional,autoplay,179,0.5108,0,0,0,1,1,0
390,8226,982,1486,2025-03-15 22:05:30+00:00,jazz,shared_account,autoplay,157,0.9663,0,1,0,0,0,1
391,13149,1809,95,2025-04-29 04:53:41+00:00,dance,workout,playlist,175,0.8815,0,1,0,0,0,0
392,13411,3005,1143,2025-04-29 16:22:48+00:00,ambient,intentional,playlist,189,0.8779,0,0,0,0,1,0
393,9854,5837,1067,2025-05-01 05:24:50+00:00,classical,sleep,autoplay,318,0.887,0,0,0,0,0,1
394,17746,7017,829,2025-04-01 03:04:59+00:00,alt-pop,workout,search,187,0.5338,0,0,0,0,1,0
395,5920,4557,638,2025-01-25 22:43:45+00:00,jazz,intentional,search,310,0.6505,0,0,0,0,1,0
396,17418,2148,65,2025-01-24 22:46:59+00:00,dance,focus,playlist,233,0.6663,0,1,0,0,0,1
397,17367,3572,641,2025-05-23 15:57:17+00:00,indie,shared_account,library,214,0.9289,0,0,0,0,1,1
398,179,523,775,2025-03-09 01:54:34+00:00,alt-pop,intentional,playlist,176,0.3558,1,1,0,0,1,0
399,15095,1271,517,2025-05-12 14:59:40+00:00,ambient,focus,search,280,0.741,0,0,0,0,1,1
400,3165,6121,928,2025-03-15 02:23:31+00:00,hip-hop,focus,radio,296,0.9913,0,1,0,0,0,1
401,9712,7240,552,2025-03-02 05:56:15+00:00,jazz,intentional,autoplay,326,0.7025,0,0,0,0,1,0
402,18373,3987,1262,2025-03-01 21:39:58+00:00,hip-hop,autoplay,autoplay,292,0.5293,1,1,0,0,0,1
403,3912,5820,130,2025-03-11 21:09:45+00:00,indie,party,autoplay,138,0.9088,0,0,0,0,0,0
404,11249,2596,688,2025-01-16 00:15:33+00:00,hip-hop,intentional,playlist,304,0.8598,0,1,0,0,1,0
405,15554,5954,76,2025-04-21 05:03:22+00:00,dance,autoplay,recommendation,247,0.6485,0,1,0,0,0,1
406,9604,2376,394,2025-06-27 18:38:35+00:00,jazz,shared_account,autoplay,227,0.5235,0,0,0,0,0,1
407,1563,5350,840,2025-04-02 14:38:05+00:00,ambient,intentional,radio,173,0.6277,0,0,0,0,1,0
408,1306,2988,207,2025-03-07 20:25:00+00:00,ambient,shared_account,library,226,0.8367,0,0,0,0,1,1
409,10358,7130,1474,2025-03-01 07:04:20+00:00,electronic,intentional,autoplay,288,0.5356,0,0,0,0,1,0
410,502,987,1498,2025-05-04 17:05:10+00:00,electronic,autoplay,radio,243,0.8732,0,1,0,0,0,1
411,310,5574,540,2025-04-16 12:03:27+00:00,classical,workout,autoplay,141,0.5966,0,1,0,0,0,0
412,19069,2393,485,2025-05-27 14:37:33+00:00,dance,workout,autoplay,278,0.7457,0,0,0,0,0,0
413,10659,5732,1239,2025-05-08 23:04:00+00:00,hip-hop,intentional,recommendation,285,0.652,1,0,0,0,1,0
414,9478,1711,978,2025-01-30 23:35:30+00:00,dance,autoplay,recommendation,261,0.9166,0,0,0,0,0,1
415,2008,5268,753,2025-03-28 22:06:18+00:00,indie,intentional,autoplay,162,0.6644,0,0,0,0,1,0
416,15729,7380,708,2025-06-04 18:45:38+00:00,classical,intentional,recommendation,182,0.5908,0,1,0,0,1,0
417,10209,7435,1068,2025-04-04 21:13:11+00:00,classical,intentional,recommendation,215,0.7552,0,0,0,1,1,0
418,4401,3388,1812,2025-05-23 03:36:18+00:00,electronic,party,search,302,0.9065,0,1,0,0,1,0
419,15058,5685,1374,2025-01-13 03:52:11+00:00,classical,intentional,autoplay,290,0.9513,1,1,0,0,1,0
420,4742,6592,914,2025-02-05 04:20:33+00:00,hip-hop,autoplay,library,140,0.8323,0,0,0,1,1,1
421,10063,5411,660,2025-02-01 22:42:19+00:00,hip-hop,workout,library,134,0.6961,0,0,1,0,1,0
422,11206,7460,1828,2025-01-21 19:20:36+00:00,electronic,intentional,library,130,0.9707,0,1,0,1,1,0
423,5581,3119,581,2025-02-18 07:26:33+00:00,electronic,intentional,playlist,314,0.7279,0,0,0,0,1,0
424,17521,2763,1698,2025-02-15 11:43:45+00:00,jazz,intentional,search,301,0.7562,1,1,0,0,1,0
425,14071,1796,1686,2025-06-11 04:17:56+00:00,hip-hop,sleep,library,165,0.5745,0,0,0,0,1,1
426,5772,7959,1387,2025-06-14 04:54:47+00:00,ambient,shared_account,search,312,0.6504,0,0,0,0,1,1
427,3132,3270,857,2025-05-06 08:10:52+00:00,hip-hop,intentional,autoplay,225,0.8203,1,1,0,0,1,0
428,6576,927,947,2025-01-19 11:00:37+00:00,hip-hop,shared_account,recommendation,185,0.9871,0,1,0,0,0,1
429,9308,1042,1384,2025-04-29 15:41:33+00:00,jazz,intentional,recommendation,274,0.5816,0,0,0,0,1,0
430,11013,7348,1820,2025-05-26 10:50:38+00:00,jazz,shared_account,playlist,134,0.8444,0,0,0,0,0,1
431,8004,1975,947,2025-03-19 22:37:57+00:00,classical,autoplay,library,145,0.9627,1,0,0,0,1,1
432,801,3096,859,2025-05-22 07:01:36+00:00,alt-pop,party,recommendation,173,0.4253,0,0,0,0,0,0
433,13523,7139,621,2025-03-08 15:15:40+00:00,indie,workout,search,247,0.9098,0,0,0,0,1,0
434,7576,3807,401,2025-04-26 12:00:15+00:00,ambient,shared_account,recommendation,296,0.5889,0,1,0,0,0,1
435,6710,5623,241,2025-05-03 11:26:30+00:00,alt-pop,intentional,autoplay,228,0.879,1,0,0,0,1,0
436,11126,269,1723,2025-01-22 08:19:45+00:00,dance,intentional,playlist,212,0.8371,0,0,0,0,1,0
437,16706,4270,1050,2025-03-26 02:55:21+00:00,ambient,intentional,search,243,0.8031,0,0,1,0,1,0
438,97,4254,1651,2025-05-03 18:00:19+00:00,ambient,focus,search,122,0.6919,1,0,0,0,1,1
439,19216,1294,1374,2025-02-17 11:43:13+00:00,electronic,party,radio,259,0.5878,0,0,0,0,0,0
440,12761,60,666,2025-02-08 09:03:22+00:00,indie,workout,playlist,289,0.7414,0,1,0,0,0,0
441,10936,552,1534,2025-05-20 08:44:44+00:00,hip-hop,shared_account,recommendation,208,0.9303,0,0,0,0,0,1
442,1020,4473,1853,2025-04-11 16:17:32+00:00,electronic,intentional,autoplay,256,0.6685,1,0,0,0,1,0
443,14225,7674,448,2025-02-06 16:37:00+00:00,jazz,party,playlist,182,0.3709,0,0,0,0,0,0
444,14400,5196,723,2025-06-13 06:18:20+00:00,ambient,intentional,library,316,0.6321,0,0,0,0,1,0
445,11209,3811,860,2025-06-28 05:09:21+00:00,dance,intentional,playlist,158,0.6761,0,0,0,0,1,0
446,16034,2505,1929,2025-04-06 12:58:23+00:00,jazz,workout,library,148,0.5127,0,0,0,0,1,0
447,16774,6799,1350,2025-05-17 01:02:41+00:00,hip-hop,autoplay,autoplay,317,0.9451,0,0,0,0,0,1
448,16776,3534,1995,2025-05-16 13:35:11+00:00,alt-pop,sleep,radio,226,0.9499,0,0,0,0,0,1
449,6536,4719,1098,2025-06-27 12:47:37+00:00,classical,intentional,autoplay,204,0.6947,0,0,1,0,1,0
450,13468,534,139,2025-06-27 06:39:07+00:00,classical,sleep,playlist,291,0.8805,0,0,0,0,0,1
451,1147,3552,1924,2025-04-14 10:04:04+00:00,hip-hop,intentional,library,179,0.488,1,0,0,1,1,0
452,11232,2125,840,2025-01-02 12:22:15+00:00,electronic,autoplay,autoplay,182,0.4735,0,1,0,0,0,1
453,2920,2721,1408,2025-06-02 01:31:46+00:00,indie,workout,autoplay,131,0.5209,0,0,1,0,0,0
454,6152,7967,838,2025-06-26 22:40:23+00:00,indie,intentional,autoplay,228,0.8597,0,0,0,0,1,0
455,13534,1647,103,2025-03-02 16:26:28+00:00,hip-hop,intentional,radio,277,0.7366,1,0,0,0,1,0
456,8493,4668,481,2025-05-01 11:39:00+00:00,electronic,intentional,recommendation,327,0.3607,1,0,0,0,1,0
457,17269,4046,1447,2025-02-06 18:58:11+00:00,indie,autoplay,library,230,0.9196,0,0,0,0,1,1
458,1742,1576,523,2025-05-12 06:25:06+00:00,dance,focus,playlist,135,0.9653,0,0,0,0,0,1
459,19439,1281,912,2025-03-29 06:46:56+00:00,indie,party,autoplay,160,0.3595,0,0,0,0,0,0
460,14143,5474,1366,2025-06-08 10:46:46+00:00,hip-hop,workout,library,179,0.8144,0,0,0,0,1,0
461,8611,5484,1525,2025-05-24 16:26:37+00:00,dance,sleep,autoplay,307,0.7678,0,0,0,0,0,1
462,494,5434,1650,2025-03-23 18:27:59+00:00,dance,intentional,playlist,241,0.3571,1,1,1,0,1,0
463,836,7954,48,2025-04-28 08:23:06+00:00,hip-hop,autoplay,search,316,0.9368,0,1,0,0,1,1
464,8269,4945,1150,2025-02-06 02:59:59+00:00,electronic,intentional,search,297,0.8882,0,1,0,0,1,0
465,11449,5406,1564,2025-04-23 08:34:50+00:00,alt-pop,sleep,recommendation,304,0.9283,0,0,0,0,0,1
466,10125,4627,854,2025-03-25 00:45:15+00:00,jazz,workout,autoplay,178,0.8985,0,0,0,0,0,0
467,5946,1734,478,2025-02-07 16:58:31+00:00,hip-hop,workout,library,237,0.7648,1,0,0,1,1,0
468,13002,1144,1651,2025-06-25 00:18:00+00:00,hip-hop,autoplay,search,132,0.977,0,0,0,0,1,1
469,12286,7220,168,2025-05-16 20:44:43+00:00,dance,intentional,library,198,0.4987,0,0,1,0,1,0
470,6864,644,1369,2025-03-15 15:27:49+00:00,electronic,focus,library,185,0.6271,0,0,0,1,1,1
471,6512,3607,268,2025-03-22 08:30:51+00:00,alt-pop,focus,autoplay,153,0.912,0,1,0,0,0,1
472,8856,4865,748,2025-02-12 01:48:08+00:00,classical,focus,library,132,0.5158,1,0,0,1,1,1
473,14865,6946,1931,2025-03-29 22:06:10+00:00,dance,intentional,library,199,0.5702,0,0,0,0,1,0
474,11748,5813,795,2025-06-25 09:20:57+00:00,ambient,intentional,search,134,0.9344,0,0,0,0,1,0
475,2543,2781,884,2025-04-24 02:22:10+00:00,dance,intentional,radio,248,0.9394,0,0,0,1,1,0
476,18464,2957,1446,2025-04-15 03:44:12+00:00,hip-hop,intentional,autoplay,178,0.6314,1,0,0,0,1,0
477,4043,3402,1064,2025-03-18 15:06:14+00:00,hip-hop,focus,autoplay,167,0.9435,0,0,0,0,0,1
